JoinerType,IndexType,Workers,Attempt,Status,Duration_ms,Throughput_tuples_s
handshake,alex,8,1,SUCCESS,3671.89,272282.62
handshake,alex,8,2,SUCCESS,3716.21,269036.81
handshake,alex,8,3,SUCCESS,3178.36,314576.29
handshake,bplustree,8,1,SUCCESS,4922.33,203114.13
handshake,bplustree,8,2,SUCCESS,4743.52,210770.82
handshake,bplustree,8,3,SUCCESS,4535.37,220446.5
